knn_accuracy,train_loss
39.839999999999996,-0.8491349220275879
41.08,-0.8580344915390015
38.64,-0.859149694442749
39.12,-0.8581475019454956
40.48,-0.8578594923019409
39.56,-0.85752272605896
40.44,-0.8596705794334412
40.6,-0.8608275651931763
40.68,-0.8578023910522461
40.839999999999996,-0.8613041639328003
42.0,-0.8622929453849792
41.160000000000004,-0.8603524565696716
40.04,-0.862852931022644
39.96,-0.8574165105819702
40.48,-0.8579921126365662
41.32,-0.859600305557251
40.64,-0.8564812541007996
41.52,-0.8622357249259949
40.64,-0.8575785160064697
41.160000000000004,-0.8580578565597534
40.36,-0.862044632434845
39.36,-0.8601844906806946
41.48,-0.8618597388267517
40.44,-0.8597408533096313
40.56,-0.8617691397666931
